Date,Close,Volume,Open,High,Low
11/15/13,$369.17 ,4491575,$367.63 ,$372.90 ,$365.55 
11/14/13,$367.40 ,4159753,$357.39 ,$368.94 ,$356.43 
11/13/13,$356.22 ,2773339,$347.40 ,$356.22 ,$345.68 
11/12/13,$349.53 ,2343108,$352.99 ,$355.48 ,$347.28 
11/11/13,$354.38 ,2261703,$350.59 ,$355.37 ,$348.06 
11/8/13,$350.31 ,2625612,$345.95 ,$351.05 ,$344.04 
11/7/13,$343.56 ,4246294,$355.86 ,$357.90 ,$341.88 
11/6/13,$356.18 ,2284870,$360.45 ,$362.87 ,$354.50 
11/5/13,$358.89 ,2006927,$356.78 ,$360.17 ,$354.84 
11/4/13,$358.74 ,1938439,$360.12 ,$361 ,$354.40 
11/1/13,$359.00 ,3331015,$365.63 ,$365.77 ,$356.10 
10/31/13,$364.03 ,2466837,$361.73 ,$366 ,$359 
10/30/13,$361.08 ,4500014,$362.62 ,$365 ,$358.65 
10/29/13,$362.70 ,2184755,$358.96 ,$362.89 ,$356.29 
10/28/13,$358.16 ,3602497,$359.92 ,$362.75 ,$357.20 
10/25/13,$363.39 ,12034820,$358.60 ,$368.40 ,$352.62 
10/24/13,$332.21 ,5699188,$329.63 ,$332.65 ,$326.75 
10/23/13,$326.76 ,2804982,$330.84 ,$331.72 ,$324.06 
10/22/13,$332.54 ,3928327,$327.72 ,$337.11 ,$325.68 
10/21/13,$326.44 ,2521923,$329.89 ,$330 ,$323.80 
10/18/13,$328.93 ,5937591,$319.36 ,$331.89 ,$316.75 
10/17/13,$310.77 ,2632744,$307.07 ,$311 ,$305.24 
10/16/13,$310.49 ,2167086,$308.38 ,$310.80 ,$305.55 
10/15/13,$306.40 ,2260854,$309.87 ,$310.79 ,$305.26 
10/14/13,$310.70 ,1937892,$309.22 ,$311.65 ,$307 
10/11/13,$310.89 ,2160877,$304.77 ,$310.93 ,$303.84 
10/10/13,$305.17 ,2555085,$304.63 ,$306.70 ,$302.59 
10/9/13,$298.23 ,3247149,$303.42 ,$303.50 ,$296.50 
10/8/13,$303.23 ,3166244,$311.50 ,$311.55 ,$300.27 
10/7/13,$310.03 ,2083122,$315.24 ,$315.34 ,$309.74 
10/4/13,$319.04 ,1814976,$315.13 ,$319.20 ,$312.62 
10/3/13,$314.76 ,2674741,$320.39 ,$322.92 ,$313.02 
10/2/13,$320.51 ,2217373,$318.04 ,$321.73 ,$317.52 
10/1/13,$320.95 ,2396323,$314.22 ,$321 ,$313.65 
9/30/13,$312.64 ,1622476,$313.41 ,$315.31 ,$311.06 
9/27/13,$316.01 ,1657457,$316.92 ,$317.21 ,$313.35 
9/26/13,$318.12 ,1989882,$313.90 ,$319.37 ,$313.26 
9/25/13,$312.65 ,2008107,$314.53 ,$316.71 ,$310.75 
9/24/13,$314.13 ,2005771,$312.43 ,$318.08 ,$311.28 
9/23/13,$311.49 ,1884097,$314.01 ,$315.90 ,$308.77 
9/20/13,$316.34 ,5301376,$312.54 ,$320.57 ,$312.41 
9/19/13,$312.06 ,2350846,$313.77 ,$314.54 ,$311.04 
9/18/13,$312.03 ,2945713,$304.06 ,$312.74 ,$302.91 
9/17/13,$304.17 ,2296540,$297.63 ,$304.65 ,$296.01 
9/16/13,$296.06 ,1814278,$299.82 ,$301 ,$295.26 
9/13/13,$297.92 ,1350645,$300.14 ,$300.22 ,$296.20 
9/12/13,$298.86 ,1606193,$299.39 ,$302 ,$297.66 
9/11/13,$299.64 ,1742577,$298.91 ,$301.86 ,$297.84 
9/10/13,$300.36 ,1776500,$300.55 ,$301 ,$297.22 
9/9/13,$299.71 ,1627053,$297.22 ,$299.96 ,$296.60 
9/6/13,$295.86 ,2291361,$295.33 ,$298.88 ,$290.80 
9/5/13,$294.10 ,1816615,$293.63 ,$297 ,$292.71 
9/4/13,$293.64 ,2438051,$288.33 ,$295.23 ,$287.58 
9/3/13,$288.80 ,2897569,$284.73 ,$291.39 ,$284.17 
8/30/13,$280.98 ,1534706,$284.59 ,$284.87 ,$280 
8/29/13,$283.98 ,1566414,$281.45 ,$285.98 ,$280 
8/28/13,$281.58 ,1457146,$280.36 ,$283 ,$279.33 
8/27/13,$280.93 ,2475209,$283.87 ,$285.28 ,$279.74 
8/26/13,$286.21 ,1717000,$290.43 ,$291.05 ,$285.62 
8/23/13,$290.01 ,1967485,$291.21 ,$291.50 ,$287.90 
8/22/13,$289.73 ,1422586,$284.80 ,$289.87 ,$284.80 
8/21/13,$284.57 ,1815071,$285.09 ,$288.50 ,$283.83 
8/20/13,$287.09 ,1585260,$285.88 ,$289.52 ,$285.74 
8/19/13,$285.57 ,2477429,$285.19 ,$289.56 ,$283.48 
8/16/13,$284.82 ,2419819,$286.55 ,$288.33 ,$284.50 
8/15/13,$286.47 ,2261393,$288.79 ,$289.30 ,$285.15 
8/14/13,$291.34 ,1414671,$294.29 ,$294.29 ,$290.54 
8/13/13,$293.97 ,2349902,$295.88 ,$296.37 ,$290.67 
8/12/13,$296.69 ,1504525,$295.79 ,$299.08 ,$295.26 
8/9/13,$297.26 ,1950286,$295.68 ,$299.27 ,$294.30 
8/8/13,$295.74 ,2343430,$298.52 ,$298.52 ,$292.55 
8/7/13,$296.91 ,1960889,$300.15 ,$300.99 ,$296.15 
8/6/13,$300.75 ,1848951,$300.51 ,$301.36 ,$297.52 
8/5/13,$300.99 ,2232858,$303.40 ,$303.62 ,$298.30 
8/2/13,$304.21 ,2502646,$304.63 ,$305.33 ,$301.50 
8/1/13,$305.57 ,2965318,$303.08 ,$306.21 ,$298.91 
7/31/13,$301.22 ,1891314,$303.91 ,$305.15 ,$301 
7/30/13,$302.41 ,3053425,$307.72 ,$309.78 ,$301.57 
7/29/13,$306.10 ,3211811,$311.07 ,$313 ,$305.90 
7/26/13,$312.01 ,8815447,$299.55 ,$313.62 ,$295.55 
7/25/13,$303.40 ,5368682,$299 ,$304.50 ,$296.75 
7/24/13,$298.94 ,1999034,$303.02 ,$303.84 ,$298.04 
7/23/13,$301.06 ,1999094,$303.16 ,$305.06 ,$300.56 
7/22/13,$303.48 ,2520563,$309.25 ,$309.25 ,$302 
7/19/13,$305.23 ,2962549,$304.39 ,$305.79 ,$301.91 
7/18/13,$304.11 ,3058835,$306.27 ,$306.34 ,$301.87 
7/17/13,$308.69 ,2028181,$306.97 ,$308.80 ,$305.69 
7/16/13,$306.87 ,2658650,$307.30 ,$309.39 ,$305.51 
7/15/13,$306.57 ,2245087,$307.27 ,$307.99 ,$304.35 
7/12/13,$307.55 ,4538273,$298.69 ,$307.55 ,$298.50 
7/11/13,$299.66 ,4007101,$294.99 ,$300.69 ,$292.10 
7/10/13,$292.33 ,1822057,$291.41 ,$293.34 ,$289.40 
7/9/13,$291.53 ,2748223,$291 ,$292.57 ,$288.01 
7/8/13,$290.59 ,3045854,$286.42 ,$291.67 ,$286.14 
7/5/13,$285.88 ,1985323,$285 ,$286.38 ,$282.07 
7/3/13,$284.03 ,1380205,$282 ,$285.40 ,$282 
7/2/13,$283.73 ,3237708,$281.04 ,$286.58 ,$280.59 
7/1/13,$282.10 ,2887790,$279 ,$283.29 ,$277.16 
6/28/13,$277.69 ,3193262,$276.19 ,$279.83 ,$276.19 
6/27/13,$277.55 ,2518588,$279.18 ,$280.20 ,$274.54 
6/26/13,$277.57 ,3028916,$273.98 ,$277.98 ,$273.50 
6/25/13,$272.09 ,2447760,$272.30 ,$273.47 ,$269 
6/24/13,$270.61 ,3863364,$271.29 ,$273.16 ,$265 
6/21/13,$273.36 ,4202058,$274.57 ,$275.84 ,$269.79 
6/20/13,$273.44 ,2983983,$275.14 ,$278.60 ,$272.39 
6/19/13,$278.16 ,2827148,$281.26 ,$283.34 ,$277.87 
6/18/13,$281.76 ,2124505,$279.08 ,$282.91 ,$278.11 
6/17/13,$278.06 ,2883867,$276.35 ,$280.20 ,$275.65 
6/14/13,$273.99 ,2150179,$275 ,$277.07 ,$273.44 
6/13/13,$275.79 ,2649515,$271.50 ,$276.80 ,$270.29 
6/12/13,$271.67 ,2237998,$276.60 ,$276.80 ,$270.45 
6/11/13,$274.78 ,3097245,$276 ,$278.41 ,$274.24 
6/10/13,$281.07 ,3080473,$276.68 ,$282.47 ,$275.24 
6/7/13,$276.87 ,4631159,$269.74 ,$280.10 ,$269.13 
6/6/13,$267.83 ,2468870,$267.75 ,$270.50 ,$264.21 
6/5/13,$267.17 ,3511955,$265.81 ,$271.66 ,$265.02 
6/4/13,$265.70 ,2088072,$267 ,$268.88 ,$263.02 
6/3/13,$266.88 ,2543272,$268.96 ,$269.11 ,$262.95 
5/31/13,$269.20 ,3373088,$266 ,$271.91 ,$265.94 
5/30/13,$266.83 ,1667069,$265.71 ,$268.57 ,$265.62 
5/29/13,$265.53 ,1901987,$265.46 ,$268.25 ,$264.84 
5/28/13,$267.29 ,3470157,$266.48 ,$271.10 ,$266 
5/24/13,$261.74 ,1696120,$259.85 ,$261.93 ,$258.34 
5/23/13,$261.80 ,2000141,$260.49 ,$263.17 ,$259.59 
5/22/13,$262.96 ,3331960,$267.39 ,$267.59 ,$260.80 
5/21/13,$268.86 ,1740656,$268.74 ,$270.77 ,$267.66 
5/20/13,$267.63 ,2208934,$269 ,$271.79 ,$266.50 
5/17/13,$269.90 ,2527271,$265.83 ,$269.98 ,$265 
5/16/13,$264.12 ,1637688,$265.96 ,$268.43 ,$263.85 
5/15/13,$266.56 ,2719587,$267.07 ,$269.05 ,$264.56 
5/14/13,$268.33 ,2698767,$264.50 ,$269.40 ,$264.03 
5/13/13,$264.51 ,2149398,$262.77 ,$265.88 ,$262 
5/10/13,$263.63 ,3144719,$260.88 ,$263.65 ,$260.21 
5/9/13,$260.16 ,2769255,$258.73 ,$263.55 ,$256.88 
5/8/13,$258.68 ,2674938,$256.87 ,$260.30 ,$255.33 
5/7/13,$257.73 ,3133399,$256.31 ,$259.74 ,$252.91 
5/6/13,$255.72 ,2347669,$258.09 ,$259.50 ,$253.42 
5/3/13,$258.05 ,3513514,$256.14 ,$259.25 ,$254.70 
5/2/13,$252.55 ,3918918,$248.94 ,$252.93 ,$245.78 
5/1/13,$248.23 ,4390652,$253.90 ,$254.20 ,$245.75 
4/30/13,$253.81 ,4248690,$249.37 ,$254.68 ,$248.56 
4/29/13,$249.74 ,7108663,$254.90 ,$257.01 ,$249.15 
4/26/13,$254.81 ,14026370,$269.97 ,$272.02 ,$252.81 
4/25/13,$274.70 ,5837868,$271.53 ,$275.80 ,$270.50 
4/24/13,$268.78 ,1851290,$269.50 ,$271.47 ,$266.81 
4/23/13,$268.90 ,2270014,$264.50 ,$269.87 ,$264.50 
4/22/13,$263.55 ,2101281,$259.35 ,$264.60 ,$258.03 
4/19/13,$260.32 ,2601570,$258.16 ,$262.88 ,$257.50 
4/18/13,$259.42 ,3137451,$266.81 ,$266.99 ,$256.60 
4/17/13,$267.40 ,3135091,$270.80 ,$270.85 ,$264.25 
4/16/13,$272.34 ,2136703,$269.31 ,$272.80 ,$268.06 
4/15/13,$267.72 ,3323032,$271.08 ,$275.12 ,$267.10 
4/12/13,$272.87 ,2865875,$270.12 ,$273.27 ,$267.02 
4/11/13,$269.85 ,3090366,$264.74 ,$270.97 ,$264.74 
4/10/13,$264.77 ,2321007,$261.78 ,$265.98 ,$259.32 
4/9/13,$261.14 ,2156382,$258.85 ,$262.61 ,$257 
4/8/13,$258.95 ,2295573,$255.92 ,$259.68 ,$255.63 
4/5/13,$255.48 ,2556957,$255.72 ,$256.18 ,$253.67 
4/4/13,$259.08 ,1964277,$259.23 ,$260.41 ,$256.12 
4/3/13,$259.03 ,2413113,$262.12 ,$263.67 ,$257.75 
4/2/13,$263.32 ,2630881,$262.40 ,$265.89 ,$260.55 
4/1/13,$261.61 ,2524625,$266.98 ,$267.40 ,$261.01 
3/28/13,$266.49 ,2473257,$265.82 ,$267.38 ,$264.06 
3/27/13,$265.30 ,2874824,$258.75 ,$265.93 ,$257.90 
3/26/13,$260.31 ,2420504,$257.05 ,$261.48 ,$256.28 
3/25/13,$256.02 ,2513758,$258.58 ,$259.43 ,$254.50 
3/22/13,$257.75 ,3120954,$254.55 ,$257.77 ,$252.07 
3/21/13,$253.39 ,2801078,$256.11 ,$257 ,$252.68 
3/20/13,$257.28 ,2734401,$258.05 ,$259.76 ,$254.55 
3/19/13,$256.41 ,3737690,$258.40 ,$259.50 ,$252.62 
3/18/13,$257.89 ,2719453,$259.30 ,$261.49 ,$257.12 
3/15/13,$261.82 ,4865199,$264.98 ,$267.26 ,$260.05 
3/14/13,$265.74 ,5225850,$269.67 ,$270 ,$263.53 
3/13/13,$275.10 ,1884015,$275.24 ,$276.50 ,$272.64 
3/12/13,$274.13 ,3245906,$271 ,$277.40 ,$270.36 
3/11/13,$271.24 ,1904365,$273.43 ,$273.99 ,$270.40 
3/8/13,$274.19 ,1879762,$275 ,$275.44 ,$271.50 
3/7/13,$273.88 ,1938987,$274.10 ,$274.80 ,$271.85 
3/6/13,$273.79 ,2050334,$275.76 ,$276.49 ,$271.83 
3/5/13,$275.59 ,3684813,$274 ,$276.68 ,$269.99 
3/4/13,$273.11 ,3451448,$265.36 ,$273.30 ,$264.14 
3/1/13,$265.74 ,2956724,$263.27 ,$266.60 ,$261.04 
2/28/13,$264.27 ,2666299,$261.81 ,$267 ,$260.63 
2/27/13,$263.25 ,2906804,$259.40 ,$265.83 ,$256.86 
2/26/13,$259.36 ,3347611,$260.89 ,$262.04 ,$255.73 
2/25/13,$259.87 ,3032009,$266.94 ,$268.69 ,$259.65 
2/22/13,$265.42 ,3122802,$266.62 ,$267.11 ,$261.61 
2/21/13,$265.94 ,3633797,$265.12 ,$269.48 ,$263.25 
2/20/13,$266.41 ,3528862,$270.20 ,$274.30 ,$266.37 
2/19/13,$269.75 ,2853252,$265.91 ,$270.11 ,$264.50 
2/15/13,$265.09 ,3979632,$267.63 ,$268.92 ,$263.11 
2/14/13,$269.24 ,3461880,$267.37 ,$270.65 ,$265.40 
2/13/13,$269.47 ,5290202,$261.53 ,$269.96 ,$260.30 
2/12/13,$258.70 ,2931544,$259.19 ,$260.16 ,$257 
2/11/13,$257.21 ,3401493,$263.20 ,$263.25 ,$256.60 
2/8/13,$261.95 ,3879078,$261.40 ,$265.25 ,$260.56 
2/7/13,$260.23 ,3975097,$264.10 ,$264.10 ,$255.11 
2/6/13,$262.22 ,2766166,$265.16 ,$266.89 ,$261.11 
2/5/13,$266.89 ,4009815,$262 ,$268.03 ,$261.46 
2/4/13,$259.98 ,3723293,$262.78 ,$264.68 ,$259.07 
2/1/13,$265 ,6112456,$268.93 ,$268.93 ,$262.80 
1/31/13,$265.50 ,6769474,$271.04 ,$275.94 ,$263.70 
1/30/13,$272.76 ,13062990,$283 ,$284.20 ,$267.11 
1/29/13,$260.35 ,9831883,$275.35 ,$275.46 ,$258.35 
1/28/13,$276.04 ,4317763,$283.78 ,$284.48 ,$274.40 
1/25/13,$283.99 ,4957365,$275 ,$284.72 ,$274.40 
1/24/13,$273.62 ,3411246,$269.37 ,$276.65 ,$269.37 
1/23/13,$268.11 ,2498471,$270.57 ,$271.09 ,$266.65 
1/22/13,$270.19 ,2135542,$271.62 ,$272.10 ,$269.23 
1/18/13,$272.12 ,2940348,$270.83 ,$274.50 ,$269.60 
1/17/13,$270.48 ,1883293,$271.50 ,$271.97 ,$269.21 
1/16/13,$268.93 ,2062629,$270.53 ,$271.24 ,$267.83 
1/15/13,$271.90 ,2326204,$270.68 ,$272.73 ,$269.30 
1/14/13,$272.73 ,4260740,$268 ,$274.26 ,$267.54 
1/11/13,$267.94 ,2413064,$265.10 ,$268.43 ,$264.11 
1/10/13,$265.34 ,2863098,$268.54 ,$268.74 ,$262.30 
1/9/13,$266.35 ,2262402,$268.17 ,$269.50 ,$265.40 
1/8/13,$266.38 ,3008773,$267.07 ,$268.98 ,$263.57 
1/7/13,$268.46 ,4909389,$262.97 ,$269.73 ,$262.67 
1/4/13,$259.15 ,1874011,$257.58 ,$259.80 ,$256.65 
1/3/13,$258.48 ,2750470,$257.27 ,$260.88 ,$256.37 
1/2/13,$257.31 ,3270560,$256.08 ,$258.10 ,$253.26 
12/31/12,$250.87 ,3418645,$243.75 ,$252.41 ,$242.75 
12/28/12,$245.18 ,1856145,$245.85 ,$247.44 ,$245.05 
12/27/12,$248.31 ,3638544,$248.28 ,$249.35 ,$242.86 
12/26/12,$248.63 ,4150607,$257.15 ,$257.42 ,$248.04 
12/24/12,$258.62 ,986435,$257.30 ,$259.50 ,$256.96 
12/21/12,$256.92 ,4702802,$257.82 ,$258.38 ,$255.74 
12/20/12,$261.50 ,2544960,$258.36 ,$262.41 ,$256.54 
12/19/12,$257.99 ,2299965,$261.30 ,$261.67 ,$257.68 
12/18/12,$260.40 ,4960511,$254.57 ,$263.11 ,$254.57 
12/17/12,$253.86 ,2276362,$249.81 ,$254 ,$249.26 
12/14/12,$249.19 ,2526888,$250.11 ,$251.90 ,$247.79 
12/13/12,$251.25 ,2458812,$251.11 ,$254.54 ,$250.02 
12/12/12,$251.76 ,2627923,$251.07 ,$254.36 ,$250.06 
12/11/12,$250.69 ,4184143,$248.50 ,$253.48 ,$246.65 
12/10/12,$247.77 ,3502674,$253.10 ,$254.78 ,$247.30 
12/7/12,$253.27 ,2168034,$254.14 ,$255.21 ,$252.01 
12/6/12,$253.37 ,3557422,$253 ,$255.17 ,$251.51 
12/5/12,$253.96 ,2850124,$252.44 ,$255.55 ,$250.38 
12/4/12,$252.49 ,3106174,$249.94 ,$253 ,$248.66 
12/3/12,$250.33 ,2986413,$252.54 ,$254.16 ,$250 
11/30/12,$252.05 ,3797316,$250.38 ,$252.65 ,$248.27 
11/29/12,$251.27 ,5302207,$248.05 ,$252.48 ,$247.50 
11/28/12,$247.11 ,2743396,$242.45 ,$247.23 ,$241.50 
11/27/12,$243.40 ,3048476,$243.22 ,$245.67 ,$241.54 
11/26/12,$243.62 ,4170560,$240.39 ,$244.32 ,$238 
11/23/12,$239.88 ,1776744,$239.89 ,$240 ,$236.48 
11/21/12,$238.03 ,2956963,$233.84 ,$238.67 ,$232.75 
11/20/12,$233.78 ,2770601,$230 ,$233.82 ,$229.50 
11/19/12,$229.71 ,3590226,$228.32 ,$232.50 ,$227.45 
11/16/12,$225.23 ,4352150,$221.31 ,$226.25 ,$218.64 
11/15/12,$220.60 ,3404272,$222.30 ,$225.16 ,$218.18 
11/14/12,$222.95 ,3033730,$226.50 ,$227.41 ,$222.51 
11/13/12,$226.60 ,2629032,$225.12 ,$227.90 ,$224.71 
11/12/12,$226.47 ,2128605,$226.59 ,$229.22 ,$225.41 
11/9/12,$226.31 ,3091957,$226.26 ,$230.97 ,$224.60 
11/8/12,$227.35 ,2981067,$232.22 ,$233.45 ,$227.10 
11/7/12,$232.06 ,3624145,$235.65 ,$235.66 ,$229.42 
11/6/12,$237.56 ,2661279,$235.41 ,$237.75 ,$234.45 
11/5/12,$234.33 ,1845871,$232.04 ,$234.83 ,$230.11 
11/2/12,$232.42 ,3374447,$234.01 ,$237.40 ,$232.11 
11/1/12,$232.14 ,3902669,$234.23 ,$234.55 ,$231.34 
10/31/12,$232.89 ,4797436,$236.32 ,$238.70 ,$230.50 
10/26/12,$238.24 ,9999999,$228.60 ,$238.71 ,$226.69 
10/25/12,$222.92 ,6628284,$230.92 ,$230.92 ,$222.92 
10/24/12,$228.49 ,3677248,$235.88 ,$235.94 ,$227.95 
10/23/12,$234.31 ,4430513,$231.05 ,$236.50 ,$230.01 
10/22/12,$233.78 ,4499738,$238.81 ,$238.95 ,$232.32 
10/19/12,$240 ,4394082,$245.16 ,$246.82 ,$238.94 
10/18/12,$244.85 ,5304851,$247.77 ,$250.91 ,$242.70 
10/17/12,$247.49 ,3302418,$243.37 ,$248.80 ,$243.30 
10/16/12,$243.94 ,2203438,$244.87 ,$245.77 ,$242.08 
10/15/12,$244.18 ,2959601,$242.85 ,$244.78 ,$238.51 
10/12/12,$242.36 ,2203001,$243.18 ,$245.46 ,$241.91 
10/11/12,$244.22 ,3447282,$248 ,$249.30 ,$241.89 
10/10/12,$244.99 ,3945652,$252 ,$252.46 ,$244.01 
10/9/12,$250.96 ,3494556,$258.67 ,$259.35 ,$250.73 
10/8/12,$259.06 ,1761384,$257.67 ,$259.80 ,$255.56 
10/5/12,$258.51 ,2806462,$261.20 ,$261.90 ,$257.49 
10/4/12,$260.47 ,2710352,$256.01 ,$261.52 ,$255.87 
10/3/12,$255.92 ,2744311,$251.21 ,$256.10 ,$249.56 
10/2/12,$250.60 ,2168209,$252.80 ,$253.15 ,$249.03 
10/1/12,$252.01 ,2581202,$255.40 ,$256.16 ,$250.49 
9/28/12,$254.32 ,2455510,$256.14 ,$257 ,$253.20 
9/27/12,$256.59 ,3390611,$250.54 ,$257.40 ,$250.52 
9/26/12,$249.67 ,2919761,$252.40 ,$254.61 ,$248.23 
9/25/12,$252.46 ,4404160,$256.33 ,$258.95 ,$251.03 
9/24/12,$254.81 ,2704946,$255.22 ,$255.60 ,$253 
9/21/12,$257.47 ,6055714,$261.74 ,$262 ,$256.74 
9/20/12,$260.81 ,2912819,$260.03 ,$260.87 ,$258 
9/19/12,$261.68 ,2636414,$259.45 ,$262.84 ,$258.53 
9/18/12,$258.75 ,2213652,$258.48 ,$260.50 ,$257 
9/17/12,$258 ,2306015,$261.25 ,$261.25 ,$257 
9/14/12,$261.27 ,3666093,$261.40 ,$264.11 ,$259.77 
9/13/12,$260.24 ,3525455,$254.94 ,$262 ,$253.80 
9/12/12,$255.63 ,2272915,$256.50 ,$257.78 ,$253.50 
9/11/12,$255.67 ,2523473,$257.60 ,$257.60 ,$254.26 
9/10/12,$257.09 ,2567021,$259 ,$260 ,$256.82 
9/7/12,$259.14 ,5028340,$253.85 ,$259.42 ,$253.52 
9/6/12,$251.38 ,5360206,$248.23 ,$252.70 ,$247.20 
9/5/12,$246.22 ,2652016,$247.61 ,$248.61 ,$245.30 
9/4/12,$247.88 ,3945578,$248.27 ,$251 ,$244.66 
8/31/12,$248.27 ,3346917,$248.07 ,$249.45 ,$245.50 
8/30/12,$246.22 ,3647476,$246.99 ,$250 ,$245.25 
8/29/12,$247.12 ,1772104,$246.78 ,$247.61 ,$244.59 
8/28/12,$246.11 ,2741432,$243.97 ,$246.78 ,$243 
8/27/12,$243.92 ,2929130,$245.79 ,$247.50 ,$243.12 
8/24/12,$245.74 ,3698385,$241.68 ,$246.87 ,$241.36 
8/23/12,$241.20 ,2452860,$242.14 ,$243.48 ,$239.02 
8/22/12,$243.10 ,2471901,$239.40 ,$244.90 ,$238.80 
8/21/12,$239.45 ,2571467,$240.88 ,$243.85 ,$238.55 
8/20/12,$240.35 ,1889892,$241.37 ,$241.65 ,$238.20 
8/17/12,$241.17 ,3085590,$240.60 ,$243.35 ,$240.47 
8/16/12,$241.55 ,4312012,$237.72 ,$242.83 ,$236.20 
8/15/12,$237.42 ,3262622,$232.26 ,$238.14 ,$232.25 
8/14/12,$233.19 ,2750998,$234.71 ,$236.72 ,$232.62 
8/13/12,$232.44 ,1996778,$232.23 ,$234.37 ,$231 
8/10/12,$232.75 ,1852103,$233.08 ,$234.85 ,$231.43 
8/9/12,$234.06 ,1530403,$233.93 ,$235.99 ,$233.50 
8/8/12,$234.38 ,1534128,$235.29 ,$236.45 ,$233.59 
8/7/12,$236.56 ,2057526,$234.13 ,$238 ,$233.25 
8/6/12,$233.99 ,1843686,$235.56 ,$235.74 ,$233.81 
8/3/12,$234.97 ,2824766,$234.03 ,$236.49 ,$233.03 
8/2/12,$230.81 ,3047541,$230.56 ,$234.34 ,$228.66 
8/1/12,$232.09 ,2543393,$234.14 ,$234.38 ,$230.70 
7/31/12,$233.30 ,3449785,$235.10 ,$236.30 ,$231.61 
7/30/12,$236.09 ,3736079,$237 ,$240.74 ,$234.07 
7/27/12,$237.32 ,11310310,$225.25 ,$238.34 ,$224.50 
7/26/12,$220.01 ,6802090,$220 ,$221.45 ,$214.95 
7/25/12,$217.05 ,3645732,$222 ,$222.50 ,$215.91 
7/24/12,$223.04 ,5004514,$226.27 ,$226.61 ,$221.23 
7/23/12,$226.01 ,5509538,$224.72 ,$226.58 ,$221.54 
7/20/12,$228.29 ,4169433,$225.36 ,$229.39 ,$225.30 
7/19/12,$226.17 ,5446631,$220.73 ,$227.50 ,$220.69 
7/18/12,$217.47 ,2079354,$216.15 ,$218.67 ,$215.71 
7/17/12,$216.93 ,1986954,$217.45 ,$217.94 ,$213.96 
7/16/12,$216.01 ,2004155,$216.60 ,$218.31 ,$214.46 
7/13/12,$218.39 ,2221829,$215.63 ,$219.31 ,$213.88 
7/12/12,$215.36 ,2611543,$216.61 ,$217.30 ,$212.61 
7/11/12,$218.37 ,2732920,$218.95 ,$221.74 ,$215.34 
7/10/12,$219.50 ,2981599,$226.25 ,$227.14 ,$218.28 
7/9/12,$225.05 ,1921126,$225 ,$226 ,$223.45 
7/6/12,$225.05 ,3202530,$226.35 ,$228.90 ,$224.18 
7/5/12,$227.06 ,2681550,$228.62 ,$230.50 ,$226.53 
7/3/12,$229.53 ,1335952,$229.14 ,$229.53 ,$227.59 
7/2/12,$229.32 ,2327844,$229.30 ,$229.34 ,$226.34 
6/29/12,$228.35 ,3613774,$224.70 ,$228.35 ,$223.71 
6/28/12,$221.31 ,2993786,$223.92 ,$224.62 ,$218.75 
6/27/12,$225.62 ,2795230,$225.01 ,$227.50 ,$223.30 
6/26/12,$225.61 ,3751433,$221.45 ,$226.39 ,$221.45 
6/25/12,$220.07 ,2382265,$220.30 ,$221.59 ,$218 
6/22/12,$222.16 ,2175977,$221.83 ,$222.51 ,$219.35 
6/21/12,$220.58 ,2840930,$223.84 ,$226.03 ,$220.52 
6/20/12,$223.02 ,2443332,$224.51 ,$224.74 ,$220.84 
6/19/12,$224.03 ,2716419,$223.26 ,$225.20 ,$221.66 
6/18/12,$222.66 ,3368746,$217.28 ,$223.76 ,$216.73 
6/15/12,$218.35 ,3784618,$215.29 ,$219.33 ,$214.46 
6/14/12,$214.45 ,3060773,$215.26 ,$216.50 ,$212.56 
6/13/12,$214.73 ,2326029,$215.52 ,$217.38 ,$213.52 
6/12/12,$216.42 ,2833255,$217.65 ,$218 ,$214.52 
6/11/12,$216.50 ,3749085,$217.49 ,$220.87 ,$215.20 
6/8/12,$218.48 ,2876704,$218.61 ,$219.42 ,$216.66 
6/7/12,$218.80 ,3503616,$219.65 ,$221.49 ,$218.11 
6/6/12,$217.64 ,2707433,$214.63 ,$218.40 ,$214.52 
6/5/12,$213.21 ,3540391,$213.85 ,$216.86 ,$211.16 
6/4/12,$214.57 ,4296582,$207.40 ,$215.35 ,$206.37 
6/1/12,$208.22 ,3951418,$208.44 ,$211.23 ,$207.30 
5/31/12,$212.91 ,4941911,$209.48 ,$213.79 ,$207.11 
5/30/12,$209.23 ,4078181,$212.14 ,$212.98 ,$207.75 
5/29/12,$214.75 ,2693388,$214.30 ,$216.55 ,$212.29 
5/25/12,$212.89 ,2171015,$214.99 ,$215.98 ,$212.22 
5/24/12,$215.24 ,3141096,$216.98 ,$217.66 ,$212.70 
5/23/12,$217.28 ,4237216,$214.71 ,$217.55 ,$211.18 
5/22/12,$215.33 ,3731644,$218.31 ,$218.87 ,$213.96 
5/21/12,$218.11 ,3576271,$214.03 ,$219.98 ,$212.82 
5/18/12,$213.85 ,5229857,$219.41 ,$219.63 ,$212.81 
5/17/12,$218.36 ,4503740,$225.05 ,$226 ,$218.09 
5/16/12,$224.06 ,5259011,$225 ,$228 ,$222.50 
5/15/12,$224.39 ,5711808,$226.50 ,$230.61 ,$223 
5/14/12,$222.93 ,3095861,$225.60 ,$227.29 ,$222.51 
5/11/12,$227.68 ,4193074,$225.95 ,$230.68 ,$225.73 
